;Unnamed: 0;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord;labelDoccano
52;52;.;;PUNCT;.;punct;[23, 24];.;albus_dumbledore;;;HarryPotter.Episode01;5.0;5.0;
53;53;;;;;;;;;;;;;;
54;54;professor_mcgonagall Do;;AUX;VBP;aux;[0, 2];Do;professor_mcgonagall;;;HarryPotter.Episode01;6.0;1.0;
55;55;you;albus_dumbledore;PRON;PRP;nsubj;[3, 6];you;professor_mcgonagall;;9.0;HarryPotter.Episode01;6.0;2.0;albus_dumbledore
56;56;think;;VERB;VB;ROOT;[7, 12];think;professor_mcgonagall;;;HarryPotter.Episode01;6.0;3.0;
57;57;it;;PRON;PRP;nsubj;[13, 15];it;professor_mcgonagall;;;HarryPotter.Episode01;6.0;4.0;
58;58;wise;;ADJ;JJ;ccomp;[16, 20];wise;professor_mcgonagall;;;HarryPotter.Episode01;6.0;5.0;
59;59;to;;PART;TO;aux;[21, 23];to;professor_mcgonagall;;;HarryPotter.Episode01;6.0;6.0;
60;60;trust;;VERB;VB;advcl;[24, 29];trust;professor_mcgonagall;;;HarryPotter.Episode01;6.0;7.0;
61;61;hagrid;hagrid;NOUN;NN;dobj;[30, 36];hagrid;professor_mcgonagall;;10.0;HarryPotter.Episode01;6.0;8.0;hagrid
62;62;with;;ADP;IN;prep;[37, 41];with;professor_mcgonagall;;;HarryPotter.Episode01;6.0;9.0;
63;63;something;;PRON;NN;pobj;[42, 51];something;professor_mcgonagall;;;HarryPotter.Episode01;6.0;10.0;
64;64;as;;ADV;RB;advmod;[52, 54];a;professor_mcgonagall;;;HarryPotter.Episode01;6.0;11.0;
65;65;important;;ADJ;JJ;amod;[55, 64];important;professor_mcgonagall;;;HarryPotter.Episode01;6.0;12.0;
66;66;as;;SCONJ;IN;prep;[65, 67];a;professor_mcgonagall;;;HarryPotter.Episode01;6.0;13.0;
67;67;this;;DET;DT;pobj;[68, 72];this;professor_mcgonagall;;;HarryPotter.Episode01;6.0;14.0;
68;68;?;;PUNCT;.;punct;[73, 74];?;professor_mcgonagall;;;HarryPotter.Episode01;6.0;15.0;
69;69;;;;;;;;;;;;;;
70;70;albus_dumbledore Ah;;INTJ;UH;dep;[0, 2];Ah;albus_dumbledore;;;HarryPotter.Episode01;7.0;1.0;
71;71;,;;PUNCT;,;punct;[3, 4];,;albus_dumbledore;;;HarryPotter.Episode01;7.0;2.0;
72;72;Professor;;PROPN;NNP;appos;[5, 14];Professor;albus_dumbledore;;;HarryPotter.Episode01;7.0;3.0;professor_mcgonagall
73;73;,;;PUNCT;,;punct;[15, 16];,;albus_dumbledore;;;HarryPotter.Episode01;7.0;4.0;
74;74;I;albus_dumbledore;PRON;PRP;nsubj;[17, 18];I;albus_dumbledore;;11.0;HarryPotter.Episode01;7.0;5.0;albus_dumbledore
75;75;would;;VERB;MD;aux;[19, 24];would;albus_dumbledore;;;HarryPotter.Episode01;7.0;6.0;
76;76;trust;;VERB;VB;ROOT;[25, 30];trust;albus_dumbledore;;;HarryPotter.Episode01;7.0;7.0;
77;77;hagrid;hagrid;NOUN;NN;dobj;[31, 37];hagrid;albus_dumbledore;;12.0;HarryPotter.Episode01;7.0;8.0;hagrid
78;78;with;;ADP;IN;prep;[38, 42];with;albus_dumbledore;;;HarryPotter.Episode01;7.0;9.0;
79;79;my;albus_dumbledore;DET;PRP$;poss;[43, 45];my;albus_dumbledore;;13.0;HarryPotter.Episode01;7.0;10.0;albus_dumbledore
80;80;life;;NOUN;NN;pobj;[46, 50];life;albus_dumbledore;;;HarryPotter.Episode01;7.0;11.0;
81;81;.;;PUNCT;.;punct;[51, 52];.;albus_dumbledore;;;HarryPotter.Episode01;7.0;12.0;
82;82;;;;;;;;;;;;;;
83;83;hagrid Professor;;PROPN;NNP;compound;[0, 9];Professor;hagrid;;;HarryPotter.Episode01;8.0;1.0;
84;84;dumbledore;albus_dumbledore;VERB;VB;ROOT;[10, 20];dumbledore;hagrid;PERSON;14.0;HarryPotter.Episode01;8.0;2.0;albus_dumbledore
85;85;,;;PUNCT;,;punct;[21, 22];,;hagrid;;;HarryPotter.Episode01;8.0;3.0;
86;86;Sir;;PROPN;NNP;npadvmod;[23, 26];Sir;hagrid;;;HarryPotter.Episode01;8.0;4.0;albus_dumbledore
87;87;.;;PUNCT;.;punct;[27, 28];.;hagrid;;;HarryPotter.Episode01;8.0;5.0;
88;88;Professor;;PROPN;NNP;compound;[29, 38];Professor;hagrid;;;HarryPotter.Episode01;8.0;6.0;professor_mcgonagall
89;89;mcgonagall;professor_mcgonagall;PROPN;NNP;ROOT;[39, 49];mcgonagall;hagrid;PERSON;15.0;HarryPotter.Episode01;8.0;7.0;professor_mcgonagall
90;90;.;;PUNCT;.;punct;[50, 51];.;hagrid;;;HarryPotter.Episode01;8.0;8.0;
91;91;;;;;;;;;;;;;;
92;92;albus_dumbledore No;;DET;DT;det;[0, 2];No;albus_dumbledore;;;HarryPotter.Episode01;9.0;1.0;
93;93;problems;;NOUN;NNS;npadvmod;[3, 11];problem;albus_dumbledore;;;HarryPotter.Episode01;9.0;2.0;
94;94;,;;PUNCT;,;punct;[12, 13];,;albus_dumbledore;;;HarryPotter.Episode01;9.0;3.0;
95;95;I;albus_dumbledore;PRON;PRP;nsubj;[14, 15];I;albus_dumbledore;;16.0;HarryPotter.Episode01;9.0;4.0;albus_dumbledore
96;96;trust;;VERB;VBP;ROOT;[16, 21];trust;albus_dumbledore;;;HarryPotter.Episode01;9.0;5.0;
97;97;,;;PUNCT;,;punct;[22, 23];,;albus_dumbledore;;;HarryPotter.Episode01;9.0;6.0;
98;98;hagrid;hagrid;PROPN;NNP;npadvmod;[24, 30];hagrid;albus_dumbledore;;17.0;HarryPotter.Episode01;9.0;7.0;hagrid
99;99;?;;PUNCT;.;punct;[31, 32];?;albus_dumbledore;;;HarryPotter.Episode01;9.0;8.0;
100;100;;;;;;;;;;;;;;
101;101;hagrid No;;INTJ;UH;ROOT;[0, 2];No;hagrid;;;HarryPotter.Episode01;10.0;1.0;
102;102;,;;PUNCT;,;punct;[3, 4];,;hagrid;;;HarryPotter.Episode01;10.0;2.0;
103;103;sir;;NOUN;NN;npadvmod;[5, 8];sir;hagrid;;;HarryPotter.Episode01;10.0;3.0;albus_dumbledore
104;104;.;;PUNCT;.;punct;[9, 10];.;hagrid;;;HarryPotter.Episode01;10.0;4.0;
105;105;Little;;ADJ;JJ;amod;[11, 17];Little;hagrid;;;HarryPotter.Episode01;10.0;5.0;
106;106;tyke;;NOUN;NN;nsubj;[18, 22];tyke;hagrid;;;HarryPotter.Episode01;10.0;6.0;
107;107;fell;;VERB;VBD;ROOT;[23, 27];fell;hagrid;;;HarryPotter.Episode01;10.0;7.0;
108;108;asleep;;ADJ;JJ;acomp;[28, 34];asleep;hagrid;;;HarryPotter.Episode01;10.0;8.0;
109;109;just;;ADV;RB;advmod;[35, 39];just;hagrid;;;HarryPotter.Episode01;10.0;9.0;
110;110;as;;SCONJ;IN;mark;[40, 42];a;hagrid;;;HarryPotter.Episode01;10.0;10.0;
111;111;we;multiple_persons;PRON;PRP;nsubj;[43, 45];we;hagrid;;18.0;HarryPotter.Episode01;10.0;11.0;multiple_persons
112;112;were;;AUX;VBD;aux;[46, 50];were;hagrid;;;HarryPotter.Episode01;10.0;12.0;
113;113;flying;;VERB;VBG;advcl;[51, 57];flying;hagrid;;;HarryPotter.Episode01;10.0;13.0;
114;114;over;;ADP;IN;prep;[58, 62];over;hagrid;;;HarryPotter.Episode01;10.0;14.0;
115;115;Bristol;;PROPN;NNP;pobj;[63, 70];Bristol;hagrid;ORG;;HarryPotter.Episode01;10.0;15.0;
116;116;.;;PUNCT;.;punct;[71, 72];.;hagrid;;;HarryPotter.Episode01;10.0;16.0;
117;117;Heh;;INTJ;UH;ROOT;[73, 76];Heh;hagrid;;;HarryPotter.Episode01;10.0;17.0;
118;118;.;;PUNCT;.;punct;[77, 78];.;hagrid;;;HarryPotter.Episode01;10.0;18.0;
119;119;Try;;VERB;VB;ROOT;[79, 82];Try;hagrid;;;HarryPotter.Episode01;10.0;19.0;
120;120;not;;PART;RB;neg;[83, 86];not;hagrid;;;HarryPotter.Episode01;10.0;20.0;
121;121;to;;PART;TO;aux;[87, 89];to;hagrid;;;HarryPotter.Episode01;10.0;21.0;
122;122;wake;;VERB;VB;xcomp;[90, 94];wake;hagrid;;;HarryPotter.Episode01;10.0;22.0;
123;123;him;UNKNOWN;PRON;PRP;dobj;[95, 98];him;hagrid;;19.0;HarryPotter.Episode01;10.0;23.0;harry_potter
124;124;.;;PUNCT;.;punct;[99, 100];.;hagrid;;;HarryPotter.Episode01;10.0;24.0;
125;125;There;;ADV;RB;advmod;[101, 106];There;hagrid;;;HarryPotter.Episode01;10.0;25.0;
126;126;you;albus_dumbledore;PRON;PRP;nsubj;[107, 110];you;hagrid;;20.0;HarryPotter.Episode01;10.0;26.0;
127;127;go;;VERB;VBP;ROOT;[111, 113];go;hagrid;;;HarryPotter.Episode01;10.0;27.0;
128;128;.;;PUNCT;.;punct;[114, 115];.;hagrid;;;HarryPotter.Episode01;10.0;28.0;
129;129;;;;;;;;;;;;;;
130;130;professor_mcgonagall albus;albus_dumbledore;PROPN;NNP;npadvmod;[0, 5];albus;professor_mcgonagall;;21.0;HarryPotter.Episode01;11.0;1.0;albus_dumbledore
131;131;,;;PUNCT;,;punct;[6, 7];,;professor_mcgonagall;;;HarryPotter.Episode01;11.0;2.0;
132;132;do;;AUX;VBP;aux;[8, 10];do;professor_mcgonagall;;;HarryPotter.Episode01;11.0;3.0;
133;133;you;hagrid;PRON;PRP;nsubj;[11, 14];you;professor_mcgonagall;;22.0;HarryPotter.Episode01;11.0;4.0;hagrid
134;134;really;;ADV;RB;advmod;[15, 21];really;professor_mcgonagall;;;HarryPotter.Episode01;11.0;5.0;
135;135;think;;VERB;VB;ROOT;[22, 27];think;professor_mcgonagall;;;HarryPotter.Episode01;11.0;6.0;
136;136;its;;DET;PRP$;poss;[28, 31];it;professor_mcgonagall;;;HarryPotter.Episode01;11.0;7.0;
137;137;safe;;ADJ;JJ;dobj;[32, 36];safe;professor_mcgonagall;;;HarryPotter.Episode01;11.0;8.0;
138;138;,;;PUNCT;,;punct;[37, 38];,;professor_mcgonagall;;;HarryPotter.Episode01;11.0;9.0;
139;139;leaving;;VERB;VBG;advcl;[39, 46];leaving;professor_mcgonagall;;;HarryPotter.Episode01;11.0;10.0;
140;140;him;UNKNOWN;PRON;PRP;dobj;[47, 50];him;professor_mcgonagall;;23.0;HarryPotter.Episode01;11.0;11.0;harry_potter
141;141;with;;ADP;IN;prep;[51, 55];with;professor_mcgonagall;;;HarryPotter.Episode01;11.0;12.0;
142;142;these;;DET;DT;det;[56, 61];these;professor_mcgonagall;;;HarryPotter.Episode01;11.0;13.0;
143;143;people;;NOUN;NNS;pobj;[62, 68];people;professor_mcgonagall;;;HarryPotter.Episode01;11.0;14.0;
144;144;?;;PUNCT;.;punct;[69, 70];?;professor_mcgonagall;;;HarryPotter.Episode01;11.0;15.0;
145;145;I;professor_mcgonagall;PRON;PRP;nsubj;[71, 72];I;professor_mcgonagall;;24.0;HarryPotter.Episode01;11.0;16.0;professor_mcgonagall
146;146;'ve;;AUX;VB;aux;[73, 76];'ve;professor_mcgonagall;;;HarryPotter.Episode01;11.0;17.0;
147;147;been;;AUX;VBN;aux;[77, 81];been;professor_mcgonagall;;;HarryPotter.Episode01;11.0;18.0;
148;148;watching;;VERB;VBG;ROOT;[82, 90];watching;professor_mcgonagall;;;HarryPotter.Episode01;11.0;19.0;
149;149;them;;PRON;PRP;dobj;[91, 95];them;professor_mcgonagall;;;HarryPotter.Episode01;11.0;20.0;
150;150;all;all;DET;DT;det;[96, 99];all;professor_mcgonagall;;25.0;HarryPotter.Episode01;11.0;21.0;
151;151;day;;NOUN;NN;npadvmod;[100, 103];day;professor_mcgonagall;;;HarryPotter.Episode01;11.0;22.0;
152;152;.;;PUNCT;.;punct;[104, 105];.;professor_mcgonagall;;;HarryPotter.Episode01;11.0;23.0;
153;153;They;;PRON;PRP;nsubj;[106, 110];They;professor_mcgonagall;;;HarryPotter.Episode01;11.0;24.0;
154;154;'re;;AUX;VBP;ROOT;[111, 114];'re;professor_mcgonagall;;;HarryPotter.Episode01;11.0;25.0;
155;155;the;;DET;DT;det;[115, 118];the;professor_mcgonagall;;;HarryPotter.Episode01;11.0;26.0;
156;156;worst;;ADJ;JJS;amod;[119, 124];worst;professor_mcgonagall;;;HarryPotter.Episode01;11.0;27.0;
157;157;sort;;NOUN;NN;attr;[125, 129];sort;professor_mcgonagall;;;HarryPotter.Episode01;11.0;28.0;
158;158;of;;ADP;IN;prep;[130, 132];of;professor_mcgonagall;;;HarryPotter.Episode01;11.0;29.0;
159;159;Muggles;;PROPN;NNP;pobj;[133, 140];Muggles;professor_mcgonagall;;;HarryPotter.Episode01;11.0;30.0;
160;160;imaginable;;ADJ;JJ;amod;[141, 151];imaginable;professor_mcgonagall;;;HarryPotter.Episode01;11.0;31.0;
161;161;.;;PUNCT;.;punct;[152, 153];.;professor_mcgonagall;;;HarryPotter.Episode01;11.0;32.0;
162;162;They;;PRON;PRP;nsubj;[154, 158];They;professor_mcgonagall;;;HarryPotter.Episode01;11.0;33.0;
163;163;really;;ADV;RB;advmod;[159, 165];really;professor_mcgonagall;;;HarryPotter.Episode01;11.0;34.0;
164;164;are;;AUX;VBP;ROOT;[166, 169];are;professor_mcgonagall;;;HarryPotter.Episode01;11.0;35.0;
165;165;.;;PUNCT;.;punct;[170, 171];.;professor_mcgonagall;;;HarryPotter.Episode01;11.0;36.0;
166;166;;;;;;;;;;;;;;
167;167;albus_dumbledore The;;DET;DT;det;[0, 3];The;albus_dumbledore;;;HarryPotter.Episode01;12.0;1.0;
168;168;only;;ADJ;JJ;amod;[4, 8];only;albus_dumbledore;;;HarryPotter.Episode01;12.0;2.0;
169;169;family;;NOUN;NN;pobj;[9, 15];family;albus_dumbledore;;;HarryPotter.Episode01;12.0;3.0;
170;170;he;UNKNOWN;PRON;PRP;nsubj;[16, 18];he;albus_dumbledore;;26.0;HarryPotter.Episode01;12.0;4.0;harry_potter
171;171;has;;AUX;VBZ;relcl;[19, 22];ha;albus_dumbledore;;;HarryPotter.Episode01;12.0;5.0;
172;172;.;;PUNCT;.;punct;[23, 24];.;albus_dumbledore;;;HarryPotter.Episode01;12.0;6.0;
173;173;;;;;;;;;;;;;;
174;174;professor_mcgonagall This;;DET;DT;det;[0, 4];This;professor_mcgonagall;;;HarryPotter.Episode01;13.0;1.0;
175;175;boy;boy;NOUN;NN;nsubj;[5, 8];boy;professor_mcgonagall;;27.0;HarryPotter.Episode01;13.0;2.0;harry_potter
176;176;will;;VERB;MD;aux;[9, 13];will;professor_mcgonagall;;;HarryPotter.Episode01;13.0;3.0;
177;177;be;;AUX;VB;ROOT;[14, 16];be;professor_mcgonagall;;;HarryPotter.Episode01;13.0;4.0;
178;178;famous;;ADJ;JJ;acomp;[17, 23];famous;professor_mcgonagall;;;HarryPotter.Episode01;13.0;5.0;
179;179;.;;PUNCT;.;punct;[24, 25];.;professor_mcgonagall;;;HarryPotter.Episode01;13.0;6.0;
180;180;There;;PRON;EX;expl;[26, 31];There;professor_mcgonagall;;;HarryPotter.Episode01;13.0;7.0;
181;181;wo;;VERB;MD;aux;[32, 34];wo;professor_mcgonagall;;;HarryPotter.Episode01;13.0;8.0;
182;182;nt;;PART;RB;neg;[35, 37];nt;professor_mcgonagall;;;HarryPotter.Episode01;13.0;9.0;
183;183;be;;AUX;VB;ROOT;[38, 40];be;professor_mcgonagall;;;HarryPotter.Episode01;13.0;10.0;
184;184;a;;DET;DT;det;[41, 42];a;professor_mcgonagall;;;HarryPotter.Episode01;13.0;11.0;
185;185;child;;NOUN;NN;attr;[43, 48];child;professor_mcgonagall;;;HarryPotter.Episode01;13.0;12.0;
186;186;in;;ADP;IN;prep;[49, 51];in;professor_mcgonagall;;;HarryPotter.Episode01;13.0;13.0;
187;187;our;multiple_persons;DET;PRP$;poss;[52, 55];our;professor_mcgonagall;;28.0;HarryPotter.Episode01;13.0;14.0;multiple_persons
188;188;world;;NOUN;NN;pobj;[56, 61];world;professor_mcgonagall;;;HarryPotter.Episode01;13.0;15.0;
189;189;who;;PRON;WP;nsubj;[62, 65];who;professor_mcgonagall;;;HarryPotter.Episode01;13.0;16.0;
190;190;does;;AUX;VBZ;aux;[66, 70];doe;professor_mcgonagall;;;HarryPotter.Episode01;13.0;17.0;
191;191;n't;;PART;RB;neg;[71, 74];n't;professor_mcgonagall;;;HarryPotter.Episode01;13.0;18.0;
192;192;know;;VERB;VB;relcl;[75, 79];know;professor_mcgonagall;;;HarryPotter.Episode01;13.0;19.0;
193;193;his;UNKNOWN;DET;PRP$;poss;[80, 83];his;professor_mcgonagall;;29.0;HarryPotter.Episode01;13.0;20.0;harry_potter
194;194;name;;NOUN;NN;dobj;[84, 88];name;professor_mcgonagall;;;HarryPotter.Episode01;13.0;21.0;
195;195;.;;PUNCT;.;punct;[89, 90];.;professor_mcgonagall;;;HarryPotter.Episode01;13.0;22.0;
196;196;;;;;;;;;;;;;;
197;197;albus_dumbledore Exactly;;ADV;RB;advmod;[0, 7];Exactly;albus_dumbledore;;;HarryPotter.Episode01;14.0;1.0;
198;198;.;;PUNCT;.;punct;[8, 9];.;albus_dumbledore;;;HarryPotter.Episode01;14.0;2.0;
199;199;He;UNKNOWN;PRON;PRP;nsubj;[10, 12];He;albus_dumbledore;;30.0;HarryPotter.Episode01;14.0;3.0;harry_potter
200;200;'s;;AUX;VBZ;ROOT;[13, 15];'s;albus_dumbledore;;;HarryPotter.Episode01;14.0;4.0;
201;201;better;;ADJ;JJR;acomp;[16, 22];better;albus_dumbledore;;;HarryPotter.Episode01;14.0;5.0;
202;202;off;;ADP;RP;prt;[23, 26];off;albus_dumbledore;;;HarryPotter.Episode01;14.0;6.0;
203;203;growing;;VERB;VBG;xcomp;[27, 34];growing;albus_dumbledore;;;HarryPotter.Episode01;14.0;7.0;
204;204;up;;ADP;RP;prt;[35, 37];up;albus_dumbledore;;;HarryPotter.Episode01;14.0;8.0;
205;205;away;;ADV;RB;advmod;[38, 42];away;albus_dumbledore;;;HarryPotter.Episode01;14.0;9.0;
206;206;from;;ADP;IN;prep;[43, 47];from;albus_dumbledore;;;HarryPotter.Episode01;14.0;10.0;
207;207;all;all;DET;PDT;predet;[48, 51];all;albus_dumbledore;;31.0;HarryPotter.Episode01;14.0;11.0;
208;208;that;;DET;DT;pobj;[52, 56];that;albus_dumbledore;;;HarryPotter.Episode01;14.0;12.0;
209;209;.;;PUNCT;.;punct;[57, 58];.;albus_dumbledore;;;HarryPotter.Episode01;14.0;13.0;
210;210;Until;;ADP;IN;mark;[59, 64];Until;albus_dumbledore;;;HarryPotter.Episode01;14.0;14.0;
211;211;he;UNKNOWN;PRON;PRP;nsubj;[65, 67];he;albus_dumbledore;;32.0;HarryPotter.Episode01;14.0;15.0;harry_potter
212;212;is;;AUX;VBZ;ROOT;[68, 70];is;albus_dumbledore;;;HarryPotter.Episode01;14.0;16.0;
213;213;ready;;ADJ;JJ;acomp;[71, 76];ready;albus_dumbledore;;;HarryPotter.Episode01;14.0;17.0;
214;214;.;;PUNCT;.;punct;[77, 78];.;albus_dumbledore;;;HarryPotter.Episode01;14.0;18.0;
215;215;;;;;;;;;;;;;;
216;216;albus_dumbledore There;;ADV;RB;advmod;[0, 5];There;albus_dumbledore;;;HarryPotter.Episode01;15.0;1.0;
217;217;,;;PUNCT;,;punct;[6, 7];,;albus_dumbledore;;;HarryPotter.Episode01;15.0;2.0;
218;218;there;;ADV;RB;advmod;[8, 13];there;albus_dumbledore;;;HarryPotter.Episode01;15.0;3.0;
219;219;,;;PUNCT;,;punct;[14, 15];,;albus_dumbledore;;;HarryPotter.Episode01;15.0;4.0;
220;220;hagrid;hagrid;NOUN;NN;npadvmod;[16, 22];hagrid;albus_dumbledore;;33.0;HarryPotter.Episode01;15.0;5.0;hagrid
221;221;.;;PUNCT;.;punct;[23, 24];.;albus_dumbledore;;;HarryPotter.Episode01;15.0;6.0;
222;222;It;;PRON;PRP;nsubj;[25, 27];It;albus_dumbledore;;;HarryPotter.Episode01;15.0;7.0;
223;223;'s;;AUX;VBZ;ROOT;[28, 30];'s;albus_dumbledore;;;HarryPotter.Episode01;15.0;8.0;
224;224;not;;PART;RB;neg;[31, 34];not;albus_dumbledore;;;HarryPotter.Episode01;15.0;9.0;
225;225;really;;ADV;RB;advmod;[35, 41];really;albus_dumbledore;;;HarryPotter.Episode01;15.0;10.0;
226;226;good;;ADJ;JJ;amod;[42, 46];good;albus_dumbledore;;;HarryPotter.Episode01;15.0;11.0;
227;227;-;;PUNCT;HYPH;punct;[47, 48];-;albus_dumbledore;;;HarryPotter.Episode01;15.0;12.0;
228;228;bye;;NOUN;NN;acomp;[49, 52];bye;albus_dumbledore;;;HarryPotter.Episode01;15.0;13.0;
229;229;,;;PUNCT;,;punct;[53, 54];,;albus_dumbledore;;;HarryPotter.Episode01;15.0;14.0;
230;230;after;;ADV;RB;advmod;[55, 60];after;albus_dumbledore;;;HarryPotter.Episode01;15.0;15.0;
